Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita
2016-05-29,0.94,40019075.24,13682611.21,13829591.06,1583495.93,10923377.04,8085657.41,2657598.78,180120.85,conventional,2016,TotalUS,29/05/2016,37617930.7256
2016-05-22,0.93,36958035.51,11711999.81,12981224.42,1640829.4,10623981.88,7835766.14,2563223.75,224991.99,conventional,2016,TotalUS,22/05/2016,34370973.0243
2016-05-15,0.89,39914996.74,12447598.49,14437190.03,1753852.61,11276355.61,7987028.55,3143280.05,146047.01,conventional,2016,TotalUS,15/05/2016,35524347.0986
2016-05-08,0.82,46324529.7,14223304.98,17896391.6,1993645.36,12211187.76,8747756.84,3342780.83,120650.09,conventional,2016,TotalUS,08/05/2016,37986114.354
2016-05-01,0.84,42867608.54,13748944.38,15899858.37,1414364.49,11804441.3,8376124.32,3365582.11,62734.87,conventional,2016,TotalUS,01/05/2016,36008791.173599996
2016-04-24,0.87,39607695.3,12913697.19,14382184.8,1599863.98,10711949.33,7835835.83,2801102.86,75010.64,conventional,2016,TotalUS,24/04/2016,34458694.911
2016-04-17,0.9,37467885.19,11954487.56,12896366.58,1896149.5,10720881.55,8128710.21,2467001.94,125169.4,conventional,2016,TotalUS,17/04/2016,33721096.671
2016-04-10,0.9,36584029.39,12879820.47,11538132.36,1666275.13,10499801.43,7808770.98,2613293.43,77737.02,conventional,2016,TotalUS,10/04/2016,32925626.451
2016-04-03,0.94,33668450.55,11320969.79,11512621.85,1731910.48,9102948.43,6830380.18,2213379.44,59188.81,conventional,2016,TotalUS,03/04/2016,31648343.516999997
2016-03-27,0.94,35930195.92,11249198.4,12745266.73,1880231.38,10055499.41,7745105.36,2228007.91,82386.14,conventional,2016,TotalUS,27/03/2016,33774384.1648
2016-03-20,0.93,36335483.78,11134390.98,13727453.57,1773088.87,9700550.36,7248857.68,2374053.89,77638.79,conventional,2016,TotalUS,20/03/2016,33791999.915400006
2016-03-13,0.93,36374516.14,11661687.44,13104887.66,1800065.57,9807875.47,7231162.6,2521123.87,55589.0,conventional,2016,TotalUS,13/03/2016,33828300.0102
2016-03-06,0.95,35064506.04,11824154.63,12196587.24,1686475.33,9357288.84,7502570.03,1747903.69,106815.12,conventional,2016,TotalUS,06/03/2016,33311280.737999998
2016-02-28,0.91,36801817.68,11907394.72,13210854.56,1560167.75,10123400.65,7251666.99,2802238.74,69494.92,conventional,2016,TotalUS,28/02/2016,33489654.088800002
2016-02-21,0.94,32804733.22,10015825.13,12003751.56,1375260.47,9409896.06,7213492.61,2150749.43,45654.02,conventional,2016,TotalUS,21/02/2016,30836449.2268
2016-02-14,0.88,36476441.86,11913078.3,13187973.29,1811090.71,9564299.56,7102422.27,2387455.67,74421.62,conventional,2016,TotalUS,14/02/2016,32099268.836799998
2016-02-07,0.76,52288697.89,16573573.78,20470572.61,2546439.11,12698112.39,9083373.04,3373077.87,241661.48,conventional,2016,TotalUS,07/02/2016,39739410.396400005
2016-01-31,0.93,34721249.92,11098088.49,13278053.61,1643703.17,8701404.65,6684515.27,1823889.58,192999.8,conventional,2016,TotalUS,31/01/2016,32290762.425600003
2016-01-24,0.95,32787079.21,7020459.0,14054367.5,1440380.36,10271872.35,7438489.6,2668368.01,165014.74,conventional,2016,TotalUS,24/01/2016,31147725.2495
2016-01-17,0.94,34426341.87,10036597.84,13832256.04,1419405.62,9138082.37,6846324.06,2228420.91,63337.4,conventional,2016,TotalUS,17/01/2016,32360761.357799996
2016-01-10,0.93,35264336.01,11441286.89,13226088.66,1282612.91,9314347.55,6735384.32,2528089.14,50874.09,conventional,2016,TotalUS,10/01/2016,32795832.4893
2016-01-03,0.86,38142088.04,11616506.17,16054083.86,1560068.62,8911429.39,6464895.83,2287449.76,159083.8,conventional,2016,TotalUS,03/01/2016,32802195.714399997
2016-12-25,0.92,5720079.58,1951252.95,1240717.89,114035.0,2414073.74,1681100.98,731388.25,1584.51,conventional,2016,West,25/12/2016,5262473.2136
2016-12-18,0.88,5618429.48,2112070.11,1168212.84,89996.89,2248149.64,1571421.56,673464.14,3263.94,conventional,2016,West,18/12/2016,4944217.9424
2016-12-11,0.84,6648833.68,1687192.84,1545122.38,86234.32,3330284.14,2543800.78,778604.87,7878.49,conventional,2016,West,11/12/2016,5585020.2912
2016-12-04,0.93,5919532.49,2142009.81,1164205.54,81114.6,2532202.54,1534025.06,992335.68,5841.8,conventional,2016,West,04/12/2016,5505165.2157000005
2016-11-27,1.09,4187550.98,1525325.69,938768.71,86789.7,1636666.88,1068035.07,565542.44,3089.37,conventional,2016,West,27/11/2016,4564430.568200001
2016-11-20,1.1,4944373.81,2005353.24,913021.63,105452.1,1920546.84,1357080.6,562175.85,1290.39,conventional,2016,West,20/11/2016,5438811.191
2016-11-13,1.18,4864099.95,1740717.89,1032253.37,107496.5,1983632.19,1238998.31,742515.09,2118.79,conventional,2016,West,13/11/2016,5739637.941
2016-11-06,1.26,4245702.35,1493574.72,867974.26,119469.87,1764683.5,1168746.58,593225.94,2710.98,conventional,2016,West,06/11/2016,5349584.960999999
2016-10-30,1.26,3852439.62,1398732.86,762970.93,113342.82,1577393.01,1029899.7,545279.86,2213.45,conventional,2016,West,30/10/2016,4854073.9212
2016-10-23,1.17,4760018.22,1301893.54,1138468.74,116102.67,2203553.27,1441557.14,758232.29,3763.84,conventional,2016,West,23/10/2016,5569221.317399999
2016-10-16,1.15,5308225.44,1613263.25,1052993.06,102563.1,2539406.03,1566289.88,970943.65,2172.5,conventional,2016,West,16/10/2016,6104459.256
2016-10-09,1.13,5374797.25,1941978.26,1006693.14,98555.04,2327570.81,1433086.08,893082.67,1402.06,conventional,2016,West,09/10/2016,6073520.892499999
2016-10-02,1.03,6079587.47,1560246.5,1206950.63,110878.4,3201511.94,1755945.22,1442472.3,3094.42,conventional,2016,West,02/10/2016,6261975.0941
2016-09-25,1.08,5338132.99,1763859.71,1029363.3,107712.68,2437197.3,1445592.77,987092.17,4512.36,conventional,2016,West,25/09/2016,5765183.6292
2016-09-18,1.04,5474121.64,1966754.72,1200623.82,103658.21,2203084.89,1276040.86,922977.71,4066.32,conventional,2016,West,18/09/2016,5693086.5056
2016-09-11,0.96,6097779.55,2364733.51,1265510.82,102419.92,2365115.3,1494929.03,867612.77,2573.5,conventional,2016,West,11/09/2016,5853868.368
2016-09-04,0.92,6676702.06,2858767.17,1348831.14,111324.84,2357778.91,1344665.71,1012172.25,940.95,conventional,2016,West,04/09/2016,6142565.8952
2016-08-28,0.96,6114187.88,2276321.08,1334700.26,93943.34,2409223.2,1478205.23,928604.86,2413.11,conventional,2016,West,28/08/2016,5869620.3648
2016-08-21,0.93,6290164.89,2887138.23,1153539.96,91408.86,2158077.84,1621159.84,535021.55,1896.45,conventional,2016,West,21/08/2016,5849853.3477
2016-08-14,1.0,6127060.42,2524278.53,1212034.14,122056.89,2268690.86,1560891.12,706937.47,862.27,conventional,2016,West,14/08/2016,6127060.42
2016-08-07,0.95,6596769.24,2858873.86,1399000.87,94460.71,2244433.8,1668013.4,571941.45,4478.95,conventional,2016,West,07/08/2016,6266930.778
2016-07-31,1.1,5463799.79,1874227.32,1254400.92,95280.92,2239890.63,1730972.57,505626.06,3292.0,conventional,2016,West,31/07/2016,6010179.769
2016-07-24,1.08,5556043.02,1812625.23,1301287.98,96068.39,2346061.42,1664867.92,664224.62,16968.88,conventional,2016,West,24/07/2016,6000526.4616
2016-07-17,1.02,5787378.41,1883575.14,1304616.13,95086.4,2504100.74,1822960.0,665247.85,15892.89,conventional,2016,West,17/07/2016,5903125.978200001
2016-07-10,1.01,6487362.71,2293685.5,1475916.77,111309.46,2606450.98,1823295.07,762671.3,20484.61,conventional,2016,West,10/07/2016,6552236.3371
2016-07-03,0.97,6817643.13,2313258.79,1738562.93,137804.75,2628016.66,2009090.39,606174.1,12752.17,conventional,2016,West,03/07/2016,6613113.8361
2016-06-26,0.87,6862241.03,2645564.44,1532440.38,135483.56,2548752.65,1853714.65,687801.75,7236.25,conventional,2016,West,26/06/2016,5970149.6961
2016-06-19,0.86,6964845.92,2805282.99,1600273.86,140268.18,2419020.89,1643598.7,767883.69,7538.5,conventional,2016,West,19/06/2016,5989767.4912
2016-06-12,0.92,6216040.13,2213963.72,1516386.11,162974.69,2322715.61,1528937.12,787095.9,6682.59,conventional,2016,West,12/06/2016,5718756.919600001
2016-06-05,0.82,7637424.02,2492773.58,2070556.97,147905.62,2926187.85,1971340.38,949755.22,5092.25,conventional,2016,West,05/06/2016,6262687.696399999
2016-05-29,0.79,7568132.39,2670894.03,1834685.24,164102.2,2898450.92,1761129.51,1132669.37,4652.04,conventional,2016,West,29/05/2016,5978824.5881
2016-05-22,0.83,6642111.52,2319082.35,1642958.82,150382.82,2529687.53,1385581.32,1139276.54,4829.67,conventional,2016,West,22/05/2016,5512952.5616
2016-05-15,0.77,7486622.03,2693393.35,1778717.19,155509.69,2859001.8,1826973.6,1026237.94,5790.26,conventional,2016,West,15/05/2016,5764698.9631
2016-05-08,0.75,8706859.44,2987238.83,2488058.52,152314.08,3079248.01,1953254.58,1118633.94,7359.49,conventional,2016,West,08/05/2016,6530144.58
2016-05-01,0.79,7158300.84,2324813.13,2013820.54,131269.35,2688397.82,1975170.33,706418.43,6809.06,conventional,2016,West,01/05/2016,5655057.663600001
2016-04-24,0.78,6746174.8,2621906.13,1746409.68,130993.85,2246865.14,1582301.04,658730.78,5833.32,conventional,2016,West,24/04/2016,5262016.344
2016-04-17,0.77,7592473.98,2283526.35,2074920.94,168334.55,3065692.14,1944100.53,1112775.44,8816.17,conventional,2016,West,17/04/2016,5846204.9646000005
2016-04-10,0.79,7275842.54,2750665.83,1941317.22,177612.73,2406246.76,1619230.76,780038.56,6977.44,conventional,2016,West,10/04/2016,5747915.6066000005
2016-04-03,0.79,6645738.99,2376641.3,1623272.79,159784.5,2486040.4,1644831.5,840392.37,816.53,conventional,2016,West,03/04/2016,5250133.8021
2016-03-27,0.78,7081399.02,2701807.88,1651027.14,190076.1,2538487.9,1771851.21,765592.73,1043.96,conventional,2016,West,27/03/2016,5523491.2356
2016-03-20,0.78,6938294.62,2557843.72,1955450.63,167407.21,2257593.06,1216115.26,1040865.95,611.85,conventional,2016,West,20/03/2016,5411869.8036
2016-03-13,0.81,6725483.24,2302275.93,1773673.19,179006.49,2470527.63,1608842.43,860619.11,1066.09,conventional,2016,West,13/03/2016,5447641.424400001
2016-03-06,0.8,6903293.0,2817152.63,1691666.04,171164.48,2223309.85,1665446.71,556980.31,882.83,conventional,2016,West,06/03/2016,5522634.4
2016-02-28,0.78,7193896.75,2394790.48,1865704.89,251937.95,2681463.43,1557228.28,1123472.59,762.56,conventional,2016,West,28/02/2016,5611239.465
2016-02-21,0.77,7047624.39,2022750.67,2166534.86,123948.37,2734390.49,1670968.69,1062368.09,1053.71,conventional,2016,West,21/02/2016,5426670.7803
2016-02-14,0.78,6774726.47,2645973.11,1680248.49,155260.97,2293243.9,1225073.29,1064255.94,3914.67,conventional,2016,West,14/02/2016,5284286.6466
2016-02-07,0.69,9718438.84,3353158.49,2960080.17,281618.2,3123581.98,1921219.6,1187478.3,14884.08,conventional,2016,West,07/02/2016,6705722.7996
2016-01-31,0.85,6331953.73,2168765.69,1735400.35,186797.28,2240990.41,1438474.3,781447.29,21068.82,conventional,2016,West,31/01/2016,5382160.6705
2016-01-24,0.78,6118107.22,1121790.63,2113196.92,121729.44,2761390.23,1345680.31,1407886.07,7823.85,conventional,2016,West,24/01/2016,4772123.6316
2016-01-17,0.81,7221572.36,2091961.92,2079267.92,181519.92,2868822.6,1515056.35,1352291.24,1475.01,conventional,2016,West,17/01/2016,5849473.6116
2016-01-10,0.77,7438252.93,2530745.31,2193263.08,175472.09,2538772.45,1418302.47,1118953.54,1516.44,conventional,2016,West,10/01/2016,5727454.7561
2016-01-03,0.73,7707711.9,2204871.45,2638893.24,156194.56,2707752.65,1383713.06,1320163.95,3875.64,conventional,2016,West,03/01/2016,5626629.687
2017-12-31,1.09,202635.01,2522.84,103361.16,58453.24,38297.77,17391.94,4053.28,16852.55,conventional,2017,GrandRapids,31/12/2017,220872.16090000002
2017-12-24,1.64,130735.97,2190.4,59470.2,28289.38,40785.99,29812.2,4900.59,6073.2,conventional,2017,GrandRapids,24/12/2017,214406.9908
2017-12-17,1.25,162923.49,2042.43,74185.34,48181.44,38514.28,21582.27,3918.17,13013.84,conventional,2017,GrandRapids,17/12/2017,203654.3625
2017-12-10,1.61,107018.62,2211.54,52467.15,17501.9,34838.03,25029.12,5916.44,3892.47,conventional,2017,GrandRapids,10/12/2017,172299.9782
2017-12-03,0.99,301527.0,2268.0,182507.0,65476.0,51277.0,14813.0,26632.0,9831.0,conventional,2017,GrandRapids,03/12/2017,298511.73
2017-11-26,1.65,96700.0,1864.0,50330.0,11404.0,33102.0,22505.0,10417.0,180.0,conventional,2017,GrandRapids,26/11/2017,159555.0
2017-11-19,1.4,139279.0,2688.0,68242.0,15683.0,52667.0,42924.0,7407.0,2335.0,conventional,2017,GrandRapids,19/11/2017,194990.59999999998
2017-11-12,1.59,110784.0,2585.0,49202.0,17062.0,41935.0,31462.0,8517.0,1957.0,conventional,2017,GrandRapids,12/11/2017,176146.56
2017-11-05,1.7,103715.88,2335.02,46898.66,18583.72,35898.48,26098.52,7766.59,2033.37,conventional,2017,GrandRapids,05/11/2017,176316.996
2017-10-29,1.55,138190.33,2263.72,65813.83,21510.67,48602.11,40970.87,2846.34,4784.9,conventional,2017,GrandRapids,29/10/2017,214195.0115
2017-10-22,1.96,97132.42,2538.84,37656.26,21937.7,34999.62,27100.47,2690.37,5208.78,conventional,2017,GrandRapids,22/10/2017,190379.5432
2017-10-15,2.07,94071.58,3559.98,37970.75,18550.88,33989.97,27063.64,1681.88,5244.45,conventional,2017,GrandRapids,15/10/2017,194728.17059999998
2017-10-08,2.19,86753.64,2689.21,30568.23,19624.56,33871.64,25625.39,2275.59,5970.66,conventional,2017,GrandRapids,08/10/2017,189990.4716
2017-10-01,2.09,97411.58,3178.13,35898.69,19397.32,38937.44,30261.87,2715.01,5960.56,conventional,2017,GrandRapids,01/10/2017,203590.2022
2017-09-24,1.96,113272.89,2101.47,48552.76,24966.57,37652.09,26290.1,3741.32,7620.67,conventional,2017,GrandRapids,24/09/2017,222014.8644
2017-09-17,1.99,100498.79,1713.76,40378.99,23054.23,35351.81,25043.6,2910.5,7397.71,conventional,2017,GrandRapids,17/09/2017,199992.59209999998
2017-09-10,1.86,111733.79,2360.3,46227.08,23127.7,40018.71,29053.6,3726.39,7238.72,conventional,2017,GrandRapids,10/09/2017,207824.8494
2017-09-03,1.65,127147.57,2659.69,52612.04,28692.1,43183.74,30195.58,4062.57,8925.59,conventional,2017,GrandRapids,03/09/2017,209793.4905
2017-08-27,1.74,112023.41,1978.65,45102.68,25971.21,38970.87,26953.3,3478.91,8538.66,conventional,2017,GrandRapids,27/08/2017,194920.7334
2017-08-20,1.7,124908.76,2503.59,47876.89,29038.08,45490.2,30576.74,5002.47,9910.99,conventional,2017,GrandRapids,20/08/2017,212344.892
2017-08-13,1.7,125212.99,3912.7,48945.22,30208.75,42146.32,29466.86,3459.77,9219.69,conventional,2017,GrandRapids,13/08/2017,212862.083
2017-08-06,1.45,167234.75,2082.16,69687.29,45132.06,50333.24,31734.93,4280.74,14317.57,conventional,2017,GrandRapids,06/08/2017,242490.38749999998
2017-07-30,1.63,127602.86,2162.74,49417.9,30794.05,45228.17,30869.15,5476.93,8882.09,conventional,2017,GrandRapids,30/07/2017,207992.6618
2017-07-23,1.68,136088.12,2240.69,56572.58,33294.94,43979.91,29974.73,4228.93,9776.25,conventional,2017,GrandRapids,23/07/2017,228628.0416
2017-07-16,1.42,169837.53,2520.38,70377.13,52300.71,44639.31,25053.61,4106.88,15478.82,conventional,2017,GrandRapids,16/07/2017,241169.2926
2017-07-09,1.43,178186.11,2225.4,71380.42,47480.65,57099.64,38785.0,3403.65,14910.99,conventional,2017,GrandRapids,09/07/2017,254806.13729999997
2017-07-02,1.51,192007.39,2073.97,71125.6,51887.02,66920.8,45887.04,4128.48,16905.28,conventional,2017,GrandRapids,02/07/2017,289931.15890000004
2017-06-25,1.74,142258.18,2010.17,54017.53,29866.67,56363.81,42161.64,4631.35,9570.82,conventional,2017,GrandRapids,25/06/2017,247529.2332
2017-06-18,1.29,245293.35,2180.87,96015.63,81813.26,65283.59,38840.79,2445.56,23997.24,conventional,2017,GrandRapids,18/06/2017,316428.4215
2017-06-11,1.79,158876.02,2308.29,64251.02,34921.76,57394.95,40421.03,6310.56,10663.36,conventional,2017,GrandRapids,11/06/2017,284388.0758
2017-06-04,1.88,162051.09,2254.78,74167.19,35468.43,50160.69,34931.43,7483.36,7745.9,conventional,2017,GrandRapids,04/06/2017,304656.04919999995
2017-05-28,1.85,165718.77,1824.13,70747.33,36364.98,56782.33,41977.67,6300.99,8503.67,conventional,2017,GrandRapids,28/05/2017,306579.7245
2017-05-21,1.88,148499.08,1972.51,64369.19,30992.24,51165.14,35805.71,6312.41,9047.02,conventional,2017,GrandRapids,21/05/2017,279178.2704
2017-05-14,1.87,151273.21,1659.83,68015.22,33883.15,47715.01,35585.87,6715.5,5413.64,conventional,2017,GrandRapids,14/05/2017,282880.9027
2017-05-07,1.46,254982.52,2037.53,134403.02,68209.7,50332.27,30912.8,6939.54,12479.93,conventional,2017,GrandRapids,07/05/2017,372274.4792
2017-04-30,1.83,157868.62,2008.8,72819.17,33054.67,49985.98,36778.97,7109.08,6097.93,conventional,2017,GrandRapids,30/04/2017,288899.5746
2017-04-23,1.67,146024.28,1826.18,67510.44,28859.88,47827.78,32757.4,6398.5,8671.88,conventional,2017,GrandRapids,23/04/2017,243860.5476
2017-04-16,1.67,175861.5,1857.22,80672.38,34537.85,58794.05,39418.9,6580.28,12794.87,conventional,2017,GrandRapids,16/04/2017,293688.705
2017-04-09,1.73,144360.97,2187.7,69915.75,29243.42,43014.1,30183.84,6762.23,6068.03,conventional,2017,GrandRapids,09/04/2017,249744.4781
2017-04-02,1.73,140629.7,1804.04,68299.15,25528.0,44998.51,31734.52,5315.48,7948.51,conventional,2017,GrandRapids,02/04/2017,243289.38100000002
2017-03-26,1.71,149479.58,1890.37,71916.37,25542.69,50130.15,32426.3,6541.93,11161.92,conventional,2017,GrandRapids,26/03/2017,255610.08179999999
2017-03-19,1.73,141712.21,1749.65,70210.67,23436.73,46315.16,30574.0,6156.07,9585.09,conventional,2017,GrandRapids,19/03/2017,245162.12329999998
2017-03-12,1.73,129820.93,1645.17,64057.69,21287.24,42830.83,26704.25,7110.17,9016.41,conventional,2017,GrandRapids,12/03/2017,224590.2089
2017-03-05,1.5,128203.51,1498.24,59098.06,17801.4,49805.81,28414.03,14185.06,7206.72,conventional,2017,GrandRapids,05/03/2017,192305.26499999998
2017-02-26,1.02,238305.05,1386.96,140947.2,48369.8,47601.09,25307.14,4248.19,18045.76,conventional,2017,GrandRapids,26/02/2017,243071.15099999998
2017-02-19,1.42,141775.8,1224.48,80219.4,17743.37,42588.55,28012.65,4266.37,10309.53,conventional,2017,GrandRapids,19/02/2017,201321.63599999997
2017-02-12,1.13,176589.86,1277.43,107963.46,8309.17,59039.8,49076.31,6314.58,3648.91,conventional,2017,GrandRapids,12/02/2017,199546.54179999998
2017-02-05,0.81,391313.63,1573.98,298897.77,8303.14,82538.74,78260.3,3910.85,367.59,conventional,2017,GrandRapids,05/02/2017,316964.04030000005
2017-01-29,1.29,168252.2,1391.78,100681.06,5482.22,60697.14,53182.31,6877.73,637.1,conventional,2017,GrandRapids,29/01/2017,217045.33800000002
2017-01-22,0.92,322366.88,1152.99,227003.5,12962.62,81247.77,72435.68,6021.3,2790.79,conventional,2017,GrandRapids,22/01/2017,296577.5296
2017-01-15,1.29,166158.43,935.22,107348.7,2863.54,55010.97,49537.11,5423.0,50.86,conventional,2017,GrandRapids,15/01/2017,214344.3747
2017-01-08,1.26,174079.23,1225.77,102134.85,3082.6,67636.01,60761.6,6851.61,22.8,conventional,2017,GrandRapids,08/01/2017,219339.8298
2017-01-01,0.77,306129.4,1217.67,224774.25,7582.69,72554.79,68737.04,3714.24,103.51,conventional,2017,GrandRapids,01/01/2017,235719.63800000004
2017-12-31,0.92,4398887.92,1092011.22,1740608.6,364049.45,1202218.65,927628.08,231172.74,43417.83,conventional,2017,GreatLakes,31/12/2017,4046976.8864
2017-12-24,1.3,2860693.26,507534.15,1076521.4,274898.24,1001739.47,812838.52,172058.17,16842.78,conventional,2017,GreatLakes,24/12/2017,3718901.238
2017-12-17,1.22,3023285.74,605188.35,1037403.48,314592.44,1066101.47,773430.02,248878.18,43793.27,conventional,2017,GreatLakes,17/12/2017,3688408.6028
2017-12-10,1.18,3258080.63,609987.32,926924.56,158478.97,1562689.78,776310.65,772667.93,13711.2,conventional,2017,GreatLakes,10/12/2017,3844535.1433999995
2017-12-03,1.15,3837027.0,603156.0,1732528.0,317891.0,1183450.0,577048.0,579235.0,27167.0,conventional,2017,GreatLakes,03/12/2017,4412581.05
2017-11-26,1.38,2254700.0,483896.0,837408.0,128863.0,804532.0,475224.0,328481.0,827.0,conventional,2017,GreatLakes,26/11/2017,3111485.9999999995
2017-11-19,1.23,2983690.0,581511.0,991256.0,155562.0,1255362.0,810002.0,438664.0,6697.0,conventional,2017,GreatLakes,19/11/2017,3669938.6999999997
