Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita,Porcentagem 150 g,Porcentagem 300 g,Porcentagem 425 g
2015-03-22,1.34,163325.4,77997.93,37696.27,39.92,47591.28,47513.51,77.77,0.0,conventional,2015,StLouis,22/03/2015,218856.036,47.75615427851393,23.080470030993343,0.024442003509558222
2015-03-15,1.33,157799.23,70836.3,36549.13,69.74,50344.06,50190.73,153.33,0.0,conventional,2015,StLouis,15/03/2015,209872.97590000002,44.89014300006407,23.161792361090733,0.04419539943255743
2015-03-08,1.36,147525.59,73956.89,31856.71,48.39,41663.6,41663.6,0.0,0.0,conventional,2015,StLouis,08/03/2015,200634.80240000002,50.13156700474812,21.594023111515774,0.03280108895005945
2015-03-01,1.24,179277.41,93746.89,39403.61,100.73,46026.18,46019.51,6.67,0.0,conventional,2015,StLouis,01/03/2015,222303.9884,52.29152406876025,21.97912720849771,0.056186666239767744
2015-02-22,1.32,156112.67,75717.36,36667.64,58.03,43669.64,43660.75,8.89,0.0,conventional,2015,StLouis,22/02/2015,206068.72440000004,48.50173916056909,23.48793342654379,0.037171870803311476
2015-02-15,1.23,169118.65,88022.48,33530.37,41.17,47524.63,47493.52,31.11,0.0,conventional,2015,StLouis,15/02/2015,208015.93949999998,52.04776646455018,19.82653598523877,0.024343855630351827
2015-02-08,1.09,214718.99,140791.53,31995.56,48.87,41883.03,41880.81,2.22,0.0,conventional,2015,StLouis,08/02/2015,234043.6991,65.57013424848915,14.90113193993694,0.022759980381800417
2015-02-01,1.1,308371.9,209893.28,48651.4,59.1,49768.12,49768.12,0.0,0.0,conventional,2015,StLouis,01/02/2015,339209.09,68.064982574612,15.776859045846914,0.019165170367338915
2015-01-25,1.17,176820.49,99020.78,31381.54,42.62,46375.55,46375.55,0.0,0.0,conventional,2015,StLouis,25/01/2015,206879.97329999998,56.00073837596536,17.747682974976485,0.024103541393873527
2015-01-18,1.28,170590.85,78724.96,50701.59,145.35,41018.95,41014.51,4.44,0.0,conventional,2015,StLouis,18/01/2015,218356.288,46.14840713906989,29.721166170401283,0.08520386644418501
2015-01-11,1.29,164917.61,79292.59,41050.38,62.72,44511.92,44509.7,2.22,0.0,conventional,2015,StLouis,11/01/2015,212743.7169,48.08012315967956,24.89144731117556,0.038031111413753815
2015-01-04,1.15,198735.26,125713.89,34555.73,53.54,38412.1,38400.99,11.11,0.0,conventional,2015,StLouis,04/01/2015,228545.549,63.256963057285354,17.387820359608057,0.026940362772061684
2015-12-27,1.36,42344.22,828.65,23560.51,14.41,17940.65,17940.65,0.0,0.0,conventional,2015,Syracuse,27/12/2015,57588.139200000005,1.9569376883078728,55.640439238224246,0.03403061858265426
2015-12-20,1.36,39365.15,646.68,22231.33,12.89,16474.25,16474.25,0.0,0.0,conventional,2015,Syracuse,20/12/2015,53536.60400000001,1.6427728587341848,56.47464826121582,0.03274469930890648
2015-12-13,1.32,50384.57,773.81,33149.83,5.7,16455.23,16455.23,0.0,0.0,conventional,2015,Syracuse,13/12/2015,66507.6324,1.5358074902693424,65.79361498966847,0.01131298728956107
2015-12-06,1.17,50632.73,874.9,34439.57,11.91,15306.35,15306.35,0.0,0.0,conventional,2015,Syracuse,06/12/2015,59240.2941,1.7279336903224454,68.01839442589802,0.023522334268762518
2015-11-29,1.41,35852.68,719.36,21285.35,8.89,13839.08,13839.08,0.0,0.0,conventional,2015,Syracuse,29/11/2015,50552.2788,2.0064329918990715,59.36892304843041,0.02479591483816552
2015-11-22,1.38,39100.45,846.69,22314.4,34.38,15904.98,15904.98,0.0,0.0,conventional,2015,Syracuse,22/11/2015,53958.62099999999,2.1654226485884434,57.06941991716209,0.08792737679489623
2015-11-15,1.21,51725.93,912.37,34236.71,20.94,16555.91,16364.8,191.11,0.0,conventional,2015,Syracuse,15/11/2015,62588.3753,1.7638542216640667,66.18867944955267,0.040482597412941634
2015-11-08,1.23,55560.09,645.86,37788.65,12.84,17112.74,16690.52,422.22,0.0,conventional,2015,Syracuse,08/11/2015,68338.9107,1.1624531205762987,68.01401869579405,0.02311011375251552
2015-11-01,1.16,55095.62,1062.84,36281.55,29.66,17721.57,17374.9,346.67,0.0,conventional,2015,Syracuse,01/11/2015,63910.9192,1.9290825659099577,65.85196790597874,0.05383368042686515
2015-10-25,1.26,48971.6,935.77,30448.48,18.45,17568.9,16893.34,675.56,0.0,conventional,2015,Syracuse,25/10/2015,61704.216,1.9108422024193616,62.17579168334299,0.037674897287407395
2015-10-18,1.26,48655.18,748.89,28155.56,21.65,19729.08,19364.64,364.44,0.0,conventional,2015,Syracuse,18/10/2015,61305.5268,1.539178356754615,57.86754873787334,0.044496803834658503
2015-10-11,1.32,45170.5,1054.4,27690.82,26.06,16399.22,15861.44,537.78,0.0,conventional,2015,Syracuse,11/10/2015,59625.060000000005,2.33426683344218,61.30288573294518,0.0576925205609856
2015-10-04,1.34,41904.06,1777.42,22698.79,10.41,17417.44,16884.11,533.33,0.0,conventional,2015,Syracuse,04/10/2015,56151.4404,4.241641502040614,54.16847436740021,0.024842461565776682
2015-09-27,1.16,54194.93,925.8,43139.43,19.65,10110.05,9981.16,128.89,0.0,conventional,2015,Syracuse,27/09/2015,62866.1188,1.7082778776538692,79.60049030416683,0.036258004208142715
2015-09-20,1.44,37045.75,775.55,27299.15,29.82,8941.23,8492.34,448.89,0.0,conventional,2015,Syracuse,20/09/2015,53345.88,2.0934925058879896,73.69036934061263,0.08049506353630309
2015-09-13,1.44,43060.6,882.3,30696.69,45.47,11436.14,10960.58,475.56,0.0,conventional,2015,Syracuse,13/09/2015,62007.263999999996,2.0489728429236935,71.2871859658249,0.1055953702456538
2015-09-06,1.36,48358.73,675.27,37504.92,97.12,10081.42,10081.42,0.0,0.0,conventional,2015,Syracuse,06/09/2015,65767.87280000001,1.3963766211395543,77.55563473234305,0.20083240399406685
2015-08-30,1.2,53699.67,601.15,43932.05,102.42,9064.05,9064.05,0.0,0.0,conventional,2015,Syracuse,30/08/2015,64439.60399999999,1.1194668421612275,81.8106517228132,0.19072742905124
2015-08-23,1.44,42933.81,579.09,30616.05,77.91,11660.76,11660.76,0.0,0.0,conventional,2015,Syracuse,23/08/2015,61824.68639999999,1.348797136801975,71.30988374896148,0.18146537658782205
2015-08-16,1.42,44245.45,619.41,32282.72,82.0,11261.32,11261.32,0.0,0.0,conventional,2015,Syracuse,16/08/2015,62828.53899999999,1.3999405588597245,72.96280182482042,0.18532979097285712
2015-08-09,1.35,51094.98,510.89,39597.11,127.27,10859.71,10859.71,0.0,0.0,conventional,2015,Syracuse,09/08/2015,68978.22300000001,0.9998829630621245,77.49706526942568,0.24908513517374894
2015-08-02,1.48,41000.44,722.58,26661.77,219.89,13396.2,13396.2,0.0,0.0,conventional,2015,Syracuse,02/08/2015,60680.6512,1.7623713306491346,65.02800945550828,0.5363113176346399
2015-07-26,1.23,59947.27,878.02,41541.46,334.92,17192.87,17192.87,0.0,0.0,conventional,2015,Syracuse,26/07/2015,73735.1421,1.4646538532947373,69.29666688741622,0.5586909962705559
2015-07-19,1.38,59427.83,593.22,34449.87,1027.97,23356.77,23356.77,0.0,0.0,conventional,2015,Syracuse,19/07/2015,82010.4054,0.9982191845133838,57.96925447218921,1.729778792192143
2015-07-12,1.25,75144.87,577.45,43147.8,2809.38,28610.24,28512.46,97.78,0.0,conventional,2015,Syracuse,12/07/2015,93931.0875,0.7684489972502448,57.41948851598253,3.738618484535272
2015-07-05,1.45,68922.42,797.75,35080.61,3980.63,29063.43,28845.65,217.78,0.0,conventional,2015,Syracuse,05/07/2015,99937.50899999999,1.1574608088340483,50.89869160136862,5.775522681879133
2015-06-28,1.39,63938.81,755.7,30246.27,2965.17,29971.67,29940.56,31.11,0.0,conventional,2015,Syracuse,28/06/2015,88874.94589999999,1.1819112679763668,47.30502491366355,4.6375120212590755
2015-06-21,1.4,60370.27,624.44,32511.25,3173.19,24061.39,24061.39,0.0,0.0,conventional,2015,Syracuse,21/06/2015,84518.378,1.0343501859441744,53.85308033242191,5.25621303333578
2015-06-14,1.35,65184.56,547.63,27340.54,2737.16,34559.23,34559.23,0.0,0.0,conventional,2015,Syracuse,14/06/2015,87999.156,0.8401222620816955,41.94327613778478,4.199092545842144
2015-06-07,1.22,69776.51,632.01,41825.39,31.87,27287.24,27287.24,0.0,0.0,conventional,2015,Syracuse,07/06/2015,85127.34219999998,0.9057632719091282,59.94193461381202,0.04567439672749469
2015-05-31,1.36,64839.58,744.02,34985.62,44.53,29065.41,29065.41,0.0,0.0,conventional,2015,Syracuse,31/05/2015,88181.8288,1.1474781298706747,53.95719713175193,0.06867718760670566
2015-05-24,1.35,61584.26,559.81,34572.48,36.29,26415.68,26415.68,0.0,0.0,conventional,2015,Syracuse,24/05/2015,83138.751,0.9090147385062352,56.13850032459593,0.05892739475963501
2015-05-17,1.44,69649.85,743.44,42174.14,39.09,26693.18,26524.29,168.89,0.0,conventional,2015,Syracuse,17/05/2015,100295.784,1.0673964121961497,60.55165947952508,0.05612359538462753
2015-05-10,1.34,78708.38,899.13,44891.19,24.6,32893.46,32561.81,331.65,0.0,conventional,2015,Syracuse,10/05/2015,105469.22920000002,1.1423561252308838,57.03482907410875,0.03125461354940859
2015-05-03,1.4,50591.38,634.61,24201.46,18.81,25736.5,25405.7,330.8,0.0,conventional,2015,Syracuse,03/05/2015,70827.93199999999,1.254383651918568,47.83712165985589,0.03718024691162803
2015-04-26,1.4,48811.05,768.09,23424.19,19.39,24599.38,24363.82,235.56,0.0,conventional,2015,Syracuse,26/04/2015,68335.47,1.573598601136423,47.989522864187514,0.039724611537756305
2015-04-19,1.4,52800.83,721.11,24884.63,49.37,27145.72,27009.47,136.25,0.0,conventional,2015,Syracuse,19/04/2015,73921.162,1.3657171677036137,47.12924020323165,0.09350231805068215
2015-04-12,1.36,46828.88,670.17,21961.57,26.37,24170.77,23944.66,226.11,0.0,conventional,2015,Syracuse,12/04/2015,63687.2768,1.4311040537377788,46.89749146253338,0.05631140441539494
2015-04-05,1.38,50015.81,716.97,24675.99,20.46,24602.39,24340.17,262.22,0.0,conventional,2015,Syracuse,05/04/2015,69021.81779999999,1.4334867314955013,49.33637983669564,0.04090706518598819
2015-03-29,1.29,52419.71,1020.84,28858.3,42.67,22497.9,22377.48,120.42,0.0,conventional,2015,Syracuse,29/03/2015,67621.4259,1.9474354207606261,55.05238392200186,0.08140067924832091
2015-03-22,1.33,48180.98,2030.41,21884.43,43.48,24222.66,24222.66,0.0,0.0,conventional,2015,Syracuse,22/03/2015,64080.703400000006,4.214131800556983,45.42130525364988,0.09024307932300255
2015-03-15,1.36,42078.58,2534.42,20482.33,18.86,19042.97,19020.75,22.22,0.0,conventional,2015,Syracuse,15/03/2015,57226.868800000004,6.023064466529051,48.67638118966943,0.04482090412746818
2015-03-08,1.28,46199.2,796.52,23821.37,25.35,21555.96,21318.18,237.78,0.0,conventional,2015,Syracuse,08/03/2015,59134.975999999995,1.7240991185994563,51.562299780082775,0.054871080018701626
2015-03-01,1.32,47890.09,728.61,22776.67,53.84,24330.97,24277.64,53.33,0.0,conventional,2015,Syracuse,01/03/2015,63214.9188,1.5214212376715102,47.56029900966985,0.1124240944212049
2015-02-22,1.33,42662.65,1098.61,21441.05,41.7,20081.29,19816.85,264.44,0.0,conventional,2015,Syracuse,22/02/2015,56741.3245,2.575109609928122,50.257192180982656,0.09774357664139476
2015-02-15,1.35,38750.74,880.54,19621.76,7.48,18240.96,18118.74,122.22,0.0,conventional,2015,Syracuse,15/02/2015,52313.499,2.2723178963808177,50.63583301893073,0.01930285718414668
2015-02-08,1.25,51557.01,1093.76,26366.48,14.2,24082.57,23658.13,424.44,0.0,conventional,2015,Syracuse,08/02/2015,64446.262500000004,2.121457392505888,51.140436576907774,0.027542326446006078
2015-02-01,1.26,57424.15,1321.47,30243.88,14.24,25844.56,25793.45,51.11,0.0,conventional,2015,Syracuse,01/02/2015,72354.429,2.3012443370951075,52.66752751237937,0.02479792909429221
2015-01-25,1.37,44517.84,810.15,22526.2,36.39,21145.1,20725.1,420.0,0.0,conventional,2015,Syracuse,25/01/2015,60989.4408,1.8198322290569355,50.60038851840072,0.08174251041829524
2015-01-18,1.4,40391.55,789.84,24755.46,27.89,14818.36,14818.36,0.0,0.0,conventional,2015,Syracuse,18/01/2015,56548.17,1.9554585055537606,61.28871013863048,0.06904909566481107
2015-01-11,1.45,42017.49,984.29,21576.29,14.93,19441.98,19441.98,0.0,0.0,conventional,2015,Syracuse,11/01/2015,60925.360499999995,2.3425721050924273,51.35073513434525,0.03553282216524595
2015-01-04,1.33,41143.51,2506.61,20905.01,16.68,17715.21,17715.21,0.0,0.0,conventional,2015,Syracuse,04/01/2015,54720.86830000001,6.092358187232931,50.80998193882825,0.04054102335945572
2015-12-27,0.97,376187.98,246326.83,35652.12,56.54,94152.49,55850.56,38301.93,0.0,conventional,2015,Tampa,27/12/2015,364902.3406,65.47971841099229,9.477208708263355,0.015029719982015376
2015-12-20,1.15,238950.84,146376.83,23810.77,33.84,68729.4,50715.84,18013.56,0.0,conventional,2015,Tampa,20/12/2015,274793.46599999996,61.258135773868794,9.964714917930399,0.014161908784250351
2015-12-13,0.96,365643.92,242293.88,40944.16,52.15,82353.73,42015.01,40338.72,0.0,conventional,2015,Tampa,13/12/2015,351018.16319999995,66.26498260931018,11.197823281185697,0.014262509821030254
2015-12-06,1.17,227131.21,145404.19,29926.02,43.83,51757.17,33251.65,18505.52,0.0,conventional,2015,Tampa,06/12/2015,265743.5157,64.01770588903216,13.175652962884318,0.019297215913215978
2015-11-29,0.96,330060.95,213390.26,41026.86,18.37,75625.46,36785.63,38839.83,0.0,conventional,2015,Tampa,29/11/2015,316858.512,64.6517741647414,12.430086018961044,0.00556563871006249
2015-11-22,0.97,311784.91,194667.16,39338.15,57.68,77721.92,46934.42,30787.5,0.0,conventional,2015,Tampa,22/11/2015,302431.36269999994,62.4363635815473,12.617079511641538,0.018499933175085352
2015-11-15,1.22,236178.67,138482.7,32425.9,51.52,65218.55,43524.24,21691.49,2.82,conventional,2015,Tampa,15/11/2015,288137.97740000003,58.63471921490624,13.729393937225575,0.021813993617628553
2015-11-08,1.21,228585.31,135741.88,33351.68,40.46,59451.29,40754.56,18696.73,0.0,conventional,2015,Tampa,08/11/2015,276588.2251,59.38346606787637,14.590473902281822,0.017700175046244222
2015-11-01,0.97,391514.43,228324.13,72749.38,100.62,90340.3,44449.47,45890.83,0.0,conventional,2015,Tampa,01/11/2015,379768.9971,58.31819021332113,18.58153223113641,0.025700202161131076
2015-10-25,1.12,234023.9,109048.96,51940.14,43.18,72991.62,35990.35,36998.43,2.84,conventional,2015,Tampa,25/10/2015,262106.768,46.59736035507485,22.194374164348172,0.018451106916857637
2015-10-18,1.11,256610.0,112096.12,54378.07,42.22,90093.59,49373.24,40703.27,17.08,conventional,2015,Tampa,18/10/2015,284837.10000000003,43.683457386695764,21.190939558084253,0.01645298312614473
2015-10-11,0.88,402228.35,175545.51,90767.27,80.58,135834.99,47783.02,88049.12,2.85,conventional,2015,Tampa,11/10/2015,353960.948,43.64324642954681,22.566104552302196,0.02003339645253747
2015-10-04,0.89,413839.96,184069.95,92366.74,106.53,137296.74,52595.05,84698.84,2.85,conventional,2015,Tampa,04/10/2015,368317.56440000003,44.47853464899813,22.31943478826936,0.025741835080401614
2015-09-27,1.13,252128.43,99077.59,70565.14,99.97,82385.73,42717.37,39668.36,0.0,conventional,2015,Tampa,27/09/2015,284905.1259,39.296476799542205,27.987775912458584,0.039650427363546424
2015-09-20,0.88,432962.29,186843.91,104344.66,88.0,141685.72,50247.33,91438.39,0.0,conventional,2015,Tampa,20/09/2015,381006.8152,43.15477682825449,24.10017278872024,0.02032509574910092
2015-09-13,1.1,257374.81,97653.71,69978.38,102.06,89640.66,50111.01,39529.65,0.0,conventional,2015,Tampa,13/09/2015,283112.291,37.94221742213234,27.189288648722076,0.039654230342122454
2015-09-06,0.91,436528.94,205188.66,94841.92,63.26,136435.1,60131.29,76303.81,0.0,conventional,2015,Tampa,06/09/2015,397241.33540000004,47.00459493017806,21.726376262705514,0.01449159361576348
2015-08-30,1.2,262575.33,126060.57,53665.74,149.12,82699.9,64691.49,17980.34,28.07,conventional,2015,Tampa,30/08/2015,315090.396,48.0092969891726,20.438226241589412,0.056791321560940244
2015-08-23,1.17,264170.2,126817.4,54873.96,66.95,82411.89,66986.23,15425.66,0.0,conventional,2015,Tampa,23/08/2015,309079.134,48.00594465234912,20.772199135254468,0.025343509601007227
2015-08-16,1.17,283647.52,139923.45,50157.8,66.42,93499.85,75599.35,17900.5,0.0,conventional,2015,Tampa,16/08/2015,331867.5984,49.330045261809445,17.683144206584284,0.023416386647766213
2015-08-09,0.97,427229.44,257930.36,58043.78,161.33,111093.97,75694.1,35397.12,2.75,conventional,2015,Tampa,09/08/2015,414412.55679999996,60.37279640653978,13.586090883624498,0.03776191078966843
2015-08-02,1.18,274423.66,139950.79,50642.05,170.4,83660.42,68312.39,15348.03,0.0,conventional,2015,Tampa,02/08/2015,323819.9187999999,50.998077206608215,18.453966396337695,0.06209377136067642
2015-07-26,1.16,265367.52,133615.12,48153.33,115.96,83483.11,67480.1,16003.01,0.0,conventional,2015,Tampa,26/07/2015,307826.3232,50.35096985493929,18.145901955145074,0.043697887367677844
2015-07-19,0.97,421574.42,258972.92,61716.04,138.6,100746.86,64830.87,35915.99,0.0,conventional,2015,Tampa,19/07/2015,408927.1874,61.42994159844898,14.639417638290295,0.03287675756038518
2015-07-12,1.17,289138.36,149510.03,54927.82,100.6,84599.91,68163.21,16139.48,297.22,conventional,2015,Tampa,12/07/2015,338291.88119999995,51.70881857391735,18.997071159980294,0.03479303126710686
2015-07-05,0.95,482088.56,282433.1,71003.58,163.96,128487.92,91543.31,36939.3,5.31,conventional,2015,Tampa,05/07/2015,457984.132,58.5853146981957,14.728327094092423,0.03401034863801788
2015-06-28,1.11,325434.49,157030.05,56095.25,108.06,112201.13,94295.35,17905.78,0.0,conventional,2015,Tampa,28/06/2015,361232.28390000004,48.25243015883166,17.237032866430354,0.03320483947475881
2015-06-21,0.95,438581.5,262821.95,58036.49,773.09,116949.97,80513.03,36436.94,0.0,conventional,2015,Tampa,21/06/2015,416652.425,59.92545285197848,13.232772016147512,0.1762705449272256
2015-06-14,1.17,294964.3,152836.19,39330.6,2087.35,100710.16,82324.41,18385.75,0.0,conventional,2015,Tampa,14/06/2015,345108.23099999997,51.81514847729031,13.334020422132442,0.7076619102718532
2015-06-07,0.97,433152.31,295793.0,35164.49,467.96,101726.86,65864.81,35862.05,0.0,conventional,2015,Tampa,07/06/2015,420157.74069999997,68.28845031439403,8.118273685300212,0.10803590081281107
2015-05-31,1.22,273609.96,181641.14,18121.91,203.98,73642.93,57879.61,15763.32,0.0,conventional,2015,Tampa,31/05/2015,333804.1512,66.38688883986534,6.623264006909689,0.07455137963544893
2015-05-24,0.99,460041.38,331416.4,30794.75,279.94,97550.29,58346.93,39203.36,0.0,conventional,2015,Tampa,24/05/2015,455440.9662,72.04056295979288,6.693908708820932,0.06085104779052702
2015-05-17,1.18,275260.08,182281.62,18249.86,79.99,74648.61,58505.85,16142.76,0.0,conventional,2015,Tampa,17/05/2015,324806.8944,66.22159668049214,6.630042394814388,0.029059789563383107
2015-05-10,1.21,287068.69,197831.01,20278.37,88.47,68870.84,53035.85,15834.99,0.0,conventional,2015,Tampa,10/05/2015,347353.1149,68.91417172663449,7.06394347638539,0.030818407956646195
2015-05-03,0.97,558113.22,401968.96,37800.63,164.47,118179.16,62416.87,55151.18,611.11,conventional,2015,Tampa,03/05/2015,541369.8234,72.02283436324981,6.772932201820986,0.029468931053093495
2015-04-26,1.19,304135.67,203078.44,19757.32,118.14,81181.77,60977.02,19915.86,288.89,conventional,2015,Tampa,26/04/2015,361921.44729999994,66.77231907720656,6.496219269512189,0.038844506466472674
2015-04-19,1.16,280464.73,182582.22,19553.08,138.42,78191.01,56279.47,21911.54,0.0,conventional,2015,Tampa,19/04/2015,325339.08679999993,65.09988617820144,6.971671625162994,0.0493537993172974
2015-04-12,0.99,425033.14,304622.85,30735.77,170.44,89504.08,46251.46,43252.62,0.0,conventional,2015,Tampa,12/04/2015,420782.8086,71.67037610290811,7.231382004706739,0.040100402523906724
2015-04-05,1.09,354134.22,242307.65,26336.27,193.86,85296.44,51105.07,34191.37,0.0,conventional,2015,Tampa,05/04/2015,386006.2998,68.42254611824862,7.436804610410144,0.05474195631249643
